Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch351_file49_strand.fast5_BaseCalled_2D.fasta.maf	ch351_file49	49.11	3011	724	+	4325	NC_005140	1552661	747	+	1857073	781	0	0.00	0.00	0	NaN	16.74	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch196_file4_strand.fast5_BaseCalled_2D.fasta.maf	ch196_file4	50.36	162	514	+	693	NC_005140	797117	541	+	1857073	553	0	0.00	0.00	0	NaN	74.17	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch202_file142_strand.fast5_BaseCalled_2D.fasta.maf	ch202_file142	51.71	490	1273	+	5442	NC_005140	1738265	1301	+	1857073	1363	0	0.00	0.00	0	NaN	23.39	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file43_strand.fast5_BaseCalled_2D.fasta.maf	ch327_file43	52.43	592	3990	+	5495	NC_005140	82939	4332	+	1857073	3758	0	0.00	0.00	0	NaN	72.61	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch219_file9_strand.fast5_BaseCalled_2D.fasta.maf	ch219_file9	48.74	266	1296	+	1582	NC_005140	1468772	1312	+	1857073	1381	0	0.00	0.00	0	NaN	81.92	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch133_file40_strand.fast5_BaseCalled_2D.fasta.maf	ch133_file40	49.37	560	625	+	4971	NC_005140	1048271	649	+	1857073	688	0	0.00	0.00	0	NaN	12.57	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch214_file53_strand.fast5_BaseCalled_2D.fasta.maf	ch214_file53	47.92	5083	375	+	6321	NC_005140	1204123	381	+	1857073	410	0	0.00	0.00	0	NaN	5.93	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch406_file47_strand.fast5_BaseCalled_2D.fasta.maf	ch406_file47	48.71	3068	734	+	5794	NC_005140	1602036	712	+	1857073	775	0	0.00	0.00	0	NaN	12.67	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch366_file15_strand.fast5_BaseCalled_2D.fasta.maf	ch366_file15	52.57	80	326	+	1345	NC_005140	1737726	326	+	1857073	339	0	0.00	0.00	0	NaN	24.24	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch1_file104_strand.fast5_BaseCalled_2D.fasta.maf	ch1_file104	41.77	3334	118	+	4692	NC_005140	1577344	117	+	1857073	121	0	0.00	0.00	0	NaN	2.51	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch483_file9_strand.fast5_BaseCalled_2D.fasta.maf	ch483_file9	50.37	66	412	+	546	NC_005140	1667497	412	+	1857073	439	0	0.00	0.00	0	NaN	75.46	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch68_file141_strand.fast5_BaseCalled_2D.fasta.maf	ch68_file141	49.61	2711	616	+	3594	NC_005140	1453129	631	+	1857073	657	0	0.00	0.00	0	NaN	17.14	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch290_file0_strand.fast5_BaseCalled_2D.fasta.maf	ch290_file0	55.27	88	1659	+	2307	NC_005140	589955	1675	+	1857073	1779	0	0.00	0.00	0	NaN	71.91	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch218_file117_strand.fast5_BaseCalled_2D.fasta.maf	ch218_file117	52.18	613	772	+	4935	NC_005140	107303	782	+	1857073	820	0	0.00	0.00	0	NaN	15.64	0	0	0	0	0	0
